1000100,847.343828477
1000201,1537.78567013
1000202,1722.5097573
1000500,1398.47905808
1000600,1887.0818512
1000700,873.329694045
1000800,801.607632452
1000900,1003.95120045
1001001,1766.97859857
1001002,969.626138542
1001200,953.651058573
1001300,943.630770955
1001401,1412.43360073
1001402,864.934084924
1001501,993.886877259
1001502,1786.17879993
1001600,896.341410223
1001800,810.415521643
1002000,800.467141073
1002100,1725.71683947
1002201,1452.19607523
1002202,596.631269159
1002400,1111.94412241
1002500,976.544482485
1002601,993.756809107
1002602,922.002508762
1002700,943.920071311
1002800,1200.61588136
1002900,1229.40194936
1003001,1054.95340352
1003002,1979.71078813
1003100,1023.44572582
1003200,935.079410233
1003300,672.486534726
1003400,1274.95458179
1003601,1034.96724593
1003602,1026.67191488
1003700,928.965121316
1003800,833.134824071
1003900,1294.41803473
1004000,1879.38375037
1004100,1194.55379859
1004200,1132.28627015
1004300,1593.23260943
1004400,827.500694054
1004500,1208.93890574
1004700,972.459288428
1004800,1325.76738471
1004900,1062.41232029
1005000,936.654662234
1005200,1039.67081104
1005400,1321.82081339
1005501,838.232313407
1005502,1261.00725442
1005600,1904.59103527
1005700,1392.59021077
1005800,956.540095211
1005900,1234.27154341
1006000,1289.55150898
1006100,1368.36628416
1006200,384.896140293
1006300,1222.72806453
1006400,773.201589991
1006500,892.566702557
1006600,1778.15930504
1006700,1387.22839449
1006800,980.524471579
1006900,1360.85866724
1007000,1006.25109548
1007100,1588.05927923
1007200,2090.4207461
1007300,1605.27433945
1007400,1265.90974893
1007500,1128.29935499
1007600,842.478273627
1007700,1466.52056527
1007800,2019.27985515
1007900,1660.23711865
1008000,810.515091022
1008100,999.281143533
1008200,1738.35856236
1008300,1423.29820879
1008400,806.072308859
1008601,1020.76394777
1008602,835.453493065
1008603,1061.01631542
1008700,1452.50648283
1008800,997.753021556
1008900,1064.25760871
1009000,1264.20047887
1009100,653.567060462
1009200,1368.63969075
1009300,1108.38421686
1009400,908.872612574
1009500,1460.95440418
1009600,1468.03041268
1009700,850.866503203
1009800,1000.13025729
1009900,1094.26463286
1010000,813.343244644
1010100,2008.28585571
1010200,648.368170652
1010300,1047.56942253
1010400,876.093216187
1010601,1011.27282474
1010602,779.675631574
1010800,930.912656254
1010900,1474.0722542
1011000,895.01339064
1011100,640.494301143
1011201,677.087510487
1011202,1000.7739238
1011203,1480.77260647
1011300,858.587350506
1011401,830.971642262
1011402,816.150799829
1011500,965.30665465
1011600,9098.72977893
1011700,1314.9195108
1011800,779.59076876
1011900,1623.58787407
1012000,1941.99872924
1012100,1574.52955634
1012200,1339.32930986
1012400,720.442180085
1012500,1582.76682596
1012600,1150.41537683
1012700,2109.21627965
1012800,1487.75797142
1012900,985.616289864
1013000,5146.64225196
1013100,836.653699851
1013200,1668.70411665
1013300,1207.74281742
1013400,2014.81424104
1013500,1673.49337764
