,ZipCode,LandArea,LotArea,BldgArea,AllZoning1,AssessLand,BBL
0,10463,3119701.913,1614.0,0.0,M1-1                       ,0.0,1022150002.0
1,10463,3119701.913,53700.0,461475.0,R7-1                       ,459000.0,1022150042.0
2,10463,3119701.913,3639.0,1144.0,R7-1                       ,9456.0,1022150051.0
3,10463,3119701.913,3120.0,2068.0,R7-1                       ,13102.0,1022150054.0
4,10463,3119701.913,9000.0,35268.0,R7-1                       ,140850.0,1022150061.0
5,10463,3119701.913,2500.0,3128.0,R7-1                       ,18727.0,1022150062.0
6,10463,3119701.913,2500.0,2352.0,R7-1                       ,17633.0,1022150063.0
7,10463,3119701.913,2500.0,3080.0,R7-1                       ,18748.0,1022150064.0
8,10463,3119701.913,2500.0,2352.0,R7-1                       ,16068.0,1022150065.0
9,10463,3119701.913,7050.0,7759.0,R7-1                       ,69750.0,1022150066.0
10,10463,3119701.913,7500.0,3200.0,R7-1                       ,31950.0,1022150068.0
11,10463,3119701.913,2100.0,3256.0,R7-1                       ,19545.0,1022150070.0
12,10463,3119701.913,0.0,0.0,R6                         ,0.0,1022150080.0
13,10463,3119701.913,185000.0,316800.0,M1-1                       ,2475000.0,1022150089.0
14,10463,3119701.913,398875.0,633000.0,R6                         ,4815900.0,1022150116.0
15,10463,3119701.913,8175.0,0.0,M1-1                       ,746550.0,1022150173.0
16,10463,3119701.913,3938.0,2248.0,M1-1                       ,10455.0,1022150179.0
17,10463,3119701.913,3938.0,2248.0,M1-1                       ,11765.0,1022150180.0
18,10463,3119701.913,2412.0,3969.0,M1-1                       ,23850.0,1022150181.0
19,10463,3119701.913,2400.0,2600.0,R6                         ,22289.0,1022150186.0
20,10463,3119701.913,3175.0,6470.0,R6                         ,175365.0,1022150188.0
21,10463,3119701.913,1980.0,2599.0,R6                         ,13289.0,1022150190.0
22,10463,3119701.913,1725.0,2658.0,R6                         ,23540.0,1022150191.0
23,10463,3119701.913,1665.0,2886.0,R6                         ,14121.0,1022150192.0
24,10463,3119701.913,3600.0,12670.0,R6                         ,27900.0,1022150193.0
25,10463,3119701.913,3600.0,12670.0,R6                         ,27900.0,1022150195.0
26,10463,3119701.913,3475.0,14320.0,R6                         ,38250.0,1022150197.0
27,10463,3119701.913,7650.0,32060.0,R6                         ,74700.0,1022150225.0
28,10463,3119701.913,5024.0,14748.0,R6                         ,31500.0,1022150230.0
29,10463,3119701.913,3804.0,0.0,R5                         ,378000.0,1022150235.0
30,10463,3119701.913,3730.0,10690.0,R5                         ,19350.0,1022150237.0
31,10463,3119701.913,3700.0,2130.0,R5                         ,10157.0,1022150245.0
32,10463,3119701.913,3342.0,2078.0,R5                         ,9524.0,1022150247.0
33,10463,3119701.913,3300.0,2094.0,R5                         ,12835.0,1022150249.0
34,10463,3119701.913,5000.0,840.0,R5                         ,9468.0,1022150250.0
35,10463,3119701.913,2500.0,2887.0,R5                         ,17282.0,1022150252.0
36,10463,3119701.913,2500.0,3151.0,R5                         ,18905.0,1022150253.0
37,10463,3119701.913,2500.0,3429.0,R5                         ,19112.0,1022150254.0
38,10463,3119701.913,3500.0,2785.0,R5                         ,15565.0,1022150255.0
39,10463,3119701.913,3465.0,2173.0,R5                         ,13024.0,1022150257.0
40,10463,3119701.913,2910.0,2291.0,R5                         ,15020.0,1022150258.0
41,10463,3119701.913,3420.0,2204.0,R5                         ,14458.0,1022150259.0
42,10463,3119701.913,3376.0,0.0,R5                         ,12114.0,1022150261.0
43,10463,3119701.913,2468.0,2884.0,R5                         ,14701.0,1022150263.0
44,10463,3119701.913,1975.0,1899.0,R5                         ,11504.0,1022150264.0
45,10463,3119701.913,2360.0,4825.0,R5                         ,20085.0,1022150265.0
46,10463,3119701.913,2880.0,2249.0,R5                         ,15687.0,1022150269.0
47,10463,3119701.913,4298.0,1909.0,R5                         ,29177.0,1022150272.0
48,10463,3119701.913,3200.0,1996.0,R5                         ,14082.0,1022150274.0
49,10463,3119701.913,6375.0,25292.0,R5                         ,50850.0,1022150276.0
50,10463,3119701.913,2500.0,2009.0,R5                         ,13995.0,1022150279.0
51,10463,3119701.913,2500.0,1695.0,R5                         ,11840.0,1022150280.0
52,10463,3119701.913,2500.0,1938.0,R5                         ,13590.0,1022150281.0
53,10463,3119701.913,2500.0,2841.0,R5                         ,18062.0,1022150282.0
54,10463,3119701.913,3300.0,1856.0,R5                         ,12432.0,1022150283.0
55,10463,3119701.913,3300.0,1856.0,R5                         ,11542.0,1022150284.0
56,10463,3119701.913,3400.0,1940.0,R5                         ,10646.0,1022150285.0
57,10463,3119701.913,5000.0,17925.0,R5                         ,39150.0,1022150287.0
58,10463,3119701.913,2500.0,2226.0,R5                         ,13782.0,1022150289.0
59,10463,3119701.913,3750.0,1830.0,R5                         ,12658.0,1022150290.0
60,10463,3119701.913,3750.0,2023.0,R5                         ,13268.0,1022150292.0
61,10463,3119701.913,1700.0,1733.0,R5                         ,12965.0,1022150294.0
62,10463,3119701.913,2639.0,2472.0,R5                         ,10609.0,1022150295.0
63,10463,3119701.913,4525.0,2812.0,R5                         ,14634.0,1022150299.0
64,10463,3119701.913,3750.0,3379.0,R5                         ,8960.0,1022150302.0
65,10463,3119701.913,5000.0,3351.0,R5                         ,22449.0,1022150304.0
66,10463,3119701.913,10500.0,42780.0,R6                         ,82350.0,1022150305.0
67,10463,3119701.913,2500.0,3727.0,R5                         ,20273.0,1022150311.0
68,10463,3119701.913,2500.0,2982.0,R5                         ,24278.0,1022150312.0
69,10463,3119701.913,2500.0,3727.0,R5                         ,18286.0,1022150313.0
70,10463,3119701.913,2500.0,3727.0,R5                         ,23860.0,1022150314.0
71,10463,3119701.913,2158.0,3887.0,R5                         ,39669.0,1022150315.0
72,10463,3119701.913,2417.0,3887.0,R5                         ,33489.0,1022150316.0
73,10463,3119701.913,2880.0,2279.0,R5                         ,12288.0,1022150317.0
74,10463,3119701.913,3000.0,2091.0,R5                         ,12037.0,1022150319.0
75,10463,3119701.913,3000.0,1850.0,R5                         ,12466.0,1022150320.0
76,10463,3119701.913,3000.0,1900.0,R5                         ,11105.0,1022150322.0
77,10463,3119701.913,3000.0,2150.0,R5                         ,12096.0,1022150324.0
78,10463,3119701.913,11525.0,54285.0,R5                         ,223650.0,1022150326.0
79,10463,3119701.913,2625.0,3648.0,R5                         ,15859.0,1022150331.0
80,10463,3119701.913,2875.0,4741.0,R5                         ,12287.0,1022150332.0
81,10463,3119701.913,3250.0,6088.0,R5                         ,26051.0,1022150333.0
82,10463,3119701.913,5000.0,2978.0,R5                         ,22466.0,1022150335.0
83,10463,3119701.913,5000.0,6295.0,R5                         ,101301.0,1022150337.0
84,10463,3119701.913,19075.0,63715.0,R6                         ,216900.0,1022150339.0
85,10463,3119701.913,16025.0,60070.0,R6                         ,188100.0,1022150343.0
86,10463,3119701.913,8503.0,33070.0,R5                         ,66600.0,1022150352.0
87,10463,3119701.913,2069.0,3312.0,R5                         ,24973.0,1022150356.0
88,10463,3119701.913,3472.0,3312.0,R5                         ,20780.0,1022150358.0
89,10463,3119701.913,3052.0,3312.0,R5                         ,21852.0,1022150359.0
90,10463,3119701.913,2856.0,3312.0,R5                         ,22463.0,1022150360.0
91,10463,3119701.913,2800.0,3312.0,R5                         ,22663.0,1022150361.0
92,10463,3119701.913,2800.0,3312.0,R5                         ,23229.0,1022150362.0
93,10463,3119701.913,3742.0,1958.0,R5                         ,16158.0,1022150364.0
94,10463,3119701.913,5000.0,2150.0,R5                         ,16269.0,1022150365.0
95,10463,3119701.913,2500.0,2128.0,R5                         ,14219.0,1022150367.0
96,10463,3119701.913,938.0,1440.0,R5                         ,11086.0,1022150369.0
97,10463,3119701.913,938.0,1440.0,R5                         ,11263.0,1022150370.0
98,10463,3119701.913,938.0,1440.0,R5                         ,11086.0,1022150371.0
99,10463,3119701.913,2550.0,2049.0,R5                         ,15571.0,1022150372.0
100,10463,3119701.913,2475.0,2074.0,R5                         ,14677.0,1022150374.0
101,10463,3119701.913,2475.0,2074.0,R5                         ,15440.0,1022150376.0
102,10463,3119701.913,2494.0,3906.0,R5                         ,20198.0,1022150377.0
103,10463,3119701.913,2503.0,4924.0,R5                         ,17659.0,1022150378.0
104,10463,3119701.913,2503.0,4724.0,R5                         ,15556.0,1022150380.0
105,10463,3119701.913,3750.0,3140.0,R5                         ,20267.0,1022150381.0
106,10463,3119701.913,3750.0,1803.0,R5                         ,9398.0,1022150383.0
107,10463,3119701.913,2813.0,930.0,R5                         ,8374.0,1022150384.0
108,10463,3119701.913,1425.0,1944.0,R5                         ,15999.0,1022150386.0
109,10463,3119701.913,1368.0,2022.0,R5                         ,14065.0,1022150387.0
110,10463,3119701.913,1495.0,1760.0,R5                         ,11056.0,1022150388.0
111,10463,3119701.913,1254.0,1528.0,R5                         ,11080.0,1022150389.0
112,10463,3119701.913,1083.0,1528.0,R5                         ,13225.0,1022150390.0
113,10463,3119701.913,950.0,1528.0,R5                         ,13636.0,1022150391.0
114,10463,3119701.913,2500.0,1729.0,R5                         ,10595.0,1022150392.0
115,10463,3119701.913,11500.0,40075.0,R5                         ,90900.0,1022150407.0
116,10463,3119701.913,2527.0,2431.0,R5                         ,18378.0,1022150411.0
117,10463,3119701.913,4264.0,2061.0,R5                         ,13577.0,1022150413.0
118,10463,3119701.913,3690.0,2080.0,R5                         ,13677.0,1022150415.0
119,10463,3119701.913,3950.0,3282.0,R5                         ,21716.0,1022150417.0
120,10463,3119701.913,2400.0,1828.0,R5                         ,17880.0,1022150419.0
121,10463,3119701.913,2400.0,2003.0,R5                         ,15741.0,1022150421.0
122,10463,3119701.913,2400.0,2113.0,R5                         ,16582.0,1022150423.0
123,10463,3119701.913,2400.0,1848.0,R5                         ,14891.0,1022150425.0
124,10463,3119701.913,2400.0,1928.0,R5                         ,14806.0,1022150427.0
125,10463,3119701.913,2250.0,1884.0,R5                         ,14481.0,1022150429.0
126,10463,3119701.913,2375.0,2947.0,R5                         ,18993.0,1022150430.0
127,10463,3119701.913,2525.0,7388.0,R5                         ,62943.0,1022150431.0
128,10463,3119701.913,2926.0,2300.0,R5                         ,15189.0,1022150432.0
129,10463,3119701.913,3604.0,2015.0,R5                         ,12027.0,1022150434.0
130,10463,3119701.913,3800.0,2274.0,R5                         ,12873.0,1022150436.0
131,10463,3119701.913,3500.0,3579.0,R5                         ,18774.0,1022150438.0
132,10463,3119701.913,2125.0,3720.0,R5                         ,18310.0,1022150439.0
133,10463,3119701.913,4250.0,1914.0,R5                         ,13604.0,1022150440.0
134,10463,3119701.913,15250.0,67896.0,R5                         ,240300.0,1022150442.0
135,10463,3119701.913,6050.0,1344.0,R5                         ,15642.0,1022150451.0
136,10463,3119701.913,2500.0,1708.0,R5                         ,11380.0,1022150453.0
137,10463,3119701.913,2987.0,972.0,R5                         ,7743.0,1022150454.0
138,10463,3119701.913,5400.0,4206.0,R5                         ,17358.0,1022150455.0
139,10463,3119701.913,2350.0,3220.0,R5                         ,22128.0,1022150457.0
140,10463,3119701.913,2004.0,2740.0,R5                         ,17608.0,1022150459.0
141,10463,3119701.913,2407.0,3087.0,R5                         ,19122.0,1022150460.0
142,10463,3119701.913,2025.0,2625.0,R5                         ,18148.0,1022150461.0
143,10463,3119701.913,2000.0,2625.0,R5                         ,18219.0,1022150462.0
144,10463,3119701.913,3120.0,3846.0,R5                         ,21865.0,1022150463.0
145,10463,3119701.913,18050.0,77820.0,R6                         ,143100.0,1022150465.0
146,10463,3119701.913,20875.0,83290.0,R6                         ,193500.0,1022150470.0
147,10463,3119701.913,14250.0,60198.0,R6                         ,146250.0,1022150481.0
148,10463,3119701.913,4240.0,4143.0,R5                         ,13138.0,1022150486.0
149,10463,3119701.913,5167.0,4410.0,R5                         ,13033.0,1022150487.0
150,10463,3119701.913,2170.0,2950.0,R5                         ,20979.0,1022150489.0
151,10463,3119701.913,2653.0,2528.0,R5                         ,22292.0,1022150491.0
152,10463,3119701.913,2573.0,2820.0,R5                         ,19071.0,1022150493.0
153,10463,3119701.913,3425.0,13674.0,R5                         ,22050.0,1022150494.0
154,10463,3119701.913,2072.0,1669.0,R5                         ,13144.0,1022150496.0
155,10463,3119701.913,5081.0,2680.0,R5                         ,8741.0,1022150500.0
156,10463,3119701.913,2340.0,2716.0,R5                         ,17422.0,1022150502.0
157,10463,3119701.913,1875.0,2359.0,R5                         ,13849.0,1022150503.0
158,10463,3119701.913,3610.0,3738.0,R5                         ,25013.0,1022150504.0
159,10463,3119701.913,3250.0,2440.0,R5                         ,15892.0,1022150508.0
160,10463,3119701.913,1219.0,1224.0,R5                         ,9640.0,1022150510.0
161,10463,3119701.913,1219.0,1683.0,R5                         ,11503.0,1022150511.0
162,10463,3119701.913,5000.0,20640.0,R6                         ,67950.0,1022150512.0
163,10463,3119701.913,2450.0,4300.0,R6                         ,13460.0,1022150514.0
164,10463,3119701.913,1956.0,2468.0,R6                         ,8778.0,1022150515.0
165,10463,3119701.913,3983.0,1992.0,R6                         ,7259.0,1022150517.0
166,10463,3119701.913,2558.0,2850.0,R6                         ,16875.0,1022150519.0
167,10463,3119701.913,2558.0,3918.0,R6                         ,14592.0,1022150520.0
168,10463,3119701.913,2558.0,3562.0,R6                         ,15265.0,1022150521.0
169,10463,3119701.913,5000.0,2728.0,R6                         ,14728.0,1022150522.0
170,10463,3119701.913,3700.0,2412.0,R6                         ,21141.0,1022150524.0
171,10463,3119701.913,3950.0,3950.0,C1-3/R6                    ,63450.0,1022150528.0
172,10463,3119701.913,3539.0,12600.0,C1-3/R6                    ,49408.0,1022150530.0
173,10463,3119701.913,10179.0,42000.0,R6                         ,80100.0,1022150534.0
174,10463,3119701.913,8000.0,34830.0,R6                         ,78300.0,1022150535.0
175,10463,3119701.913,10508.0,51181.0,R6                         ,141750.0,1022150538.0
176,10463,3119701.913,6000.0,2923.0,R6                         ,18375.0,1022150543.0
177,10463,3119701.913,3000.0,10320.0,R6                         ,78828.0,1022150546.0
178,10463,3119701.913,3500.0,2973.0,R6                         ,50022.0,1022150547.0
179,10463,3119701.913,2500.0,7760.0,R6                         ,25650.0,1022150549.0
180,10463,3119701.913,5000.0,2655.0,R6                         ,15842.0,1022150550.0
181,10463,3119701.913,2975.0,2655.0,R6                         ,16260.0,1022150552.0
182,10463,3119701.913,3275.0,0.0,R6                         ,298800.0,1022150554.0
183,10463,3119701.913,12650.0,41910.0,R6                         ,126450.0,1022150555.0
184,10463,3119701.913,20000.0,61900.0,R6                         ,156600.0,1022150561.0
185,10463,3119701.913,5000.0,1869.0,R6                         ,13456.0,1022150569.0
186,10463,3119701.913,7373.0,3448.0,R6                         ,11007.0,1022150571.0
187,10463,3119701.913,7726.0,8090.0,R6                         ,87300.0,1022150574.0
188,10463,3119701.913,2400.0,2340.0,R6                         ,27900.0,1022150578.0
189,10463,3119701.913,3958.0,3500.0,R6                         ,19063.0,1022150579.0
190,10463,3119701.913,12500.0,59718.0,R6                         ,186300.0,1022150586.0
191,10463,3119701.913,12500.0,59718.0,R6                         ,150750.0,1022150591.0
192,10463,3119701.913,24500.0,21750.0,C1-3/R6                    ,348750.0,1022150593.0
193,10463,3119701.913,2500.0,3200.0,C1-3/R6                    ,35100.0,1022150603.0
194,10463,3119701.913,5000.0,0.0,C1-3/R6                    ,308250.0,1022150604.0
195,10463,3119701.913,2500.0,4400.0,C1-3/R6                    ,40500.0,1022150606.0
196,10463,3119701.913,2500.0,4400.0,C1-3/R6                    ,35550.0,1022150607.0
197,10463,3119701.913,2500.0,4400.0,C1-3/R6                    ,35550.0,1022150608.0
198,10463,3119701.913,2500.0,4400.0,C1-3/R6                    ,35550.0,1022150609.0
199,10463,3119701.913,2500.0,1875.0,C1-3/R6                    ,35550.0,1022150610.0
200,10463,3119701.913,5000.0,4500.0,C1-3/R6                    ,49500.0,1022150611.0
201,10463,3119701.913,2500.0,2375.0,C1-3/R6                    ,31500.0,1022150613.0
202,10463,3119701.913,8692.0,8600.0,C1-3/R6                    ,146250.0,1022150616.0
203,10463,3119701.913,1992.0,2685.0,C1-3/R6                    ,13547.0,1022150618.0
204,10463,3119701.913,9150.0,5329.0,C1-3/R6                    ,167400.0,1022150619.0
205,10463,3119701.913,167800.0,222600.0,R6                         ,2659500.0,1022150623.0
206,10463,3119701.913,3500.0,0.0,C8-3                       ,288000.0,1022150653.0
207,10463,3119701.913,30339.0,7656.0,C8-3                       ,855000.0,1022150654.0
208,10463,3119701.913,45281.0,41760.0,C8-3                       ,2745000.0,1022150665.0
209,10463,3119701.913,0.0,0.0,C8-3                       ,0.0,1022150670.0
210,10463,3119701.913,36450.0,0.0,M1-1                       ,0.0,1022150675.0
211,10463,3119701.913,0.0,0.0,M1-1                       ,0.0,1022150676.0
212,10463,3119701.913,5971.0,0.0,M1-1                       ,546300.0,1022150680.0
213,10463,3119701.913,7075.0,0.0,C8-3                       ,0.0,1022150690.0
214,10463,3119701.913,111084.0,66754.0,C8-3                       ,6948450.0,1022150700.0
215,10463,3119701.913,2567.0,3562.0,R6                         ,14844.0,1022150721.0
216,10463,3119701.913,938.0,1528.0,R5                         ,12021.0,1022150770.0
217,10463,3119701.913,950.0,1528.0,R5                         ,11747.0,1022150790.0
218,10463,3119701.913,1665.0,3700.0,R6                         ,19828.0,1022150992.0
219,10463,3119701.913,21455.0,28705.0,R5                         ,31267.0,1022157501.0
220,10028,9842046.48,2750.0,9108.0,R10/PI                     ,1264500.0,1014920002.0
221,10028,9842046.48,9409.0,93389.0,R10/PI/LH-1A               ,1341000.0,1014920003.0
222,10028,9842046.48,2800.0,11128.0,C5-1/MP                    ,900000.0,1014920017.0
223,10028,9842046.48,8173.0,80405.0,R10/PI                     ,1800000.0,1014920037.0
224,10028,9842046.48,2043.0,5120.0,R10/PI                     ,143407.0,1014920040.0
225,10028,9842046.48,2043.0,6539.0,R8B                        ,270293.0,1014920041.0
226,10028,9842046.48,2043.0,5115.0,R8B                        ,163785.0,1014920042.0
227,10028,9842046.48,2043.0,6200.0,R8B                        ,211578.0,1014920043.0
228,10028,9842046.48,2043.0,5400.0,R8B                        ,143561.0,1014920044.0
229,10028,9842046.48,1941.0,5700.0,R8B                        ,234480.0,1014920045.0
230,10028,9842046.48,1635.0,5236.0,R8B                        ,101920.0,1014920046.0
231,10028,9842046.48,1635.0,5395.0,R8B                        ,148316.0,1014920047.0
232,10028,9842046.48,1660.0,5287.0,R8B                        ,359064.0,1014920048.0
233,10028,9842046.48,6039.0,60858.0,C5-1/MP                    ,967500.0,1014920049.0
234,10028,9842046.48,1700.0,5880.0,C5-1/MP                    ,277702.0,1014920051.0
235,10028,9842046.48,2270.0,7778.0,C5-1/MP                    ,562640.0,1014920052.0
236,10028,9842046.48,6436.0,47380.0,C5-1/MP                    ,1071000.0,1014920056.0
237,10028,9842046.48,3269.0,15167.0,C5-1/MP                    ,666536.0,1014920059.0
238,10028,9842046.48,2103.0,6774.0,R8B/MP/LH-1A               ,355727.0,1014920060.0
239,10028,9842046.48,4172.0,13050.0,R8B/LH-1A                  ,464019.0,1014920061.0
240,10028,9842046.48,2086.0,6640.0,R8B/LH-1A                  ,341653.0,1014920063.0
241,10028,9842046.48,2086.0,6840.0,R8B/LH-1A                  ,284888.0,1014920064.0
242,10028,9842046.48,2086.0,8730.0,R8B/LH-1A                  ,324806.0,1014920065.0
243,10028,9842046.48,2086.0,6682.0,R8B/LH-1A                  ,287422.0,1014920066.0
244,10028,9842046.48,2086.0,6694.0,R8B/LH-1A                  ,274988.0,1014920067.0
245,10028,9842046.48,9611.0,142708.0,R10/PI                     ,4050000.0,1014920069.0
246,10028,9842046.48,2100.0,7389.0,C5-1/MP                    ,931500.0,1014920121.0
247,10028,9842046.48,2043.0,6849.0,R8B                        ,392594.0,1014920142.0
248,10028,9842046.48,1635.0,5887.0,R8B                        ,149716.0,1014920146.0
249,10028,9842046.48,1635.0,4815.0,R8B                        ,150887.0,1014920147.0
250,10028,9842046.48,2086.0,6520.0,R8B/LH-1A                  ,205558.0,1014920163.0
251,10028,9842046.48,2086.0,7304.0,R8B/PI/LH-1A               ,79211.0,1014920167.0
252,10028,9842046.48,0.0,0.0,C5-1/MP                    ,0.0,1014929121.0
253,10028,9842046.48,14886.0,145230.0,R10/PI/LH-1A               ,2245500.0,1014930001.0
254,10028,9842046.48,2026.0,6179.0,R8B/LH-1A                  ,400235.0,1014930007.0
255,10028,9842046.48,2026.0,6150.0,R8B/LH-1A                  ,163041.0,1014930008.0
256,10028,9842046.48,2026.0,6002.0,R8B/LH-1A                  ,250028.0,1014930009.0
257,10028,9842046.48,6079.0,16233.0,R8B/LH-1A                  ,906810.0,1014930010.0
258,10028,9842046.48,2026.0,7784.0,R8B/LH-1A                  ,175058.0,1014930012.0
259,10028,9842046.48,4860.0,16529.0,C5-1/MP                    ,540000.0,1014930014.0
260,10028,9842046.48,51300.0,92500.0,R8B/MP                     ,18990000.0,1014930021.0
261,10028,9842046.48,5216.0,64058.0,R10/PI                     ,1156500.0,1014930033.0
262,10028,9842046.48,10000.0,98800.0,R10/PI                     ,1975500.0,1014930037.0
263,10028,9842046.48,1700.0,4758.0,R8B                        ,143382.0,1014930042.0
264,10028,9842046.48,1600.0,4624.0,R8B                        ,360093.0,1014930043.0
265,10028,9842046.48,3200.0,14934.0,R8B                        ,104940.0,1014930044.0
266,10028,9842046.48,1800.0,7352.0,R8B                        ,211340.0,1014930046.0
267,10028,9842046.48,1700.0,4386.0,R8B                        ,143812.0,1014930047.0
268,10028,9842046.48,2758.0,11880.0,R8B/MP/LH-1A               ,1030500.0,1014930060.0
269,10028,9842046.48,2656.0,10000.0,R8B/LH-1A                  ,161769.0,1014930061.0
270,10028,9842046.48,2554.0,8099.0,R8B/LH-1A                  ,384308.0,1014930062.0
271,10028,9842046.48,2248.0,9300.0,R8B/LH-1A                  ,194389.0,1014930063.0
272,10028,9842046.48,2146.0,9614.0,R8B/LH-1A                  ,222390.0,1014930064.0
273,10028,9842046.48,1992.0,5737.0,R8B/LH-1A                  ,308332.0,1014930065.0
274,10028,9842046.48,1992.0,5380.0,R8B/LH-1A                  ,769500.0,1014930066.0
275,10028,9842046.48,2248.0,7280.0,R8B/LH-1A                  ,287729.0,1014930067.0
276,10028,9842046.48,2248.0,12316.0,R10/PI                     ,389250.0,1014930068.0
277,10028,9842046.48,2717.0,19575.0,R10/PI                     ,551310.0,1014930069.0
278,10028,9842046.48,7500.0,109076.0,R10/PI                     ,2250000.0,1014930072.0
279,10028,9842046.48,2026.0,6093.0,R8B/LH-1A                  ,376164.0,1014930107.0
280,10028,9842046.48,2145.0,7265.0,R8B/LH-1A                  ,954000.0,1014930166.0
281,10028,9842046.48,4893.0,38550.0,C5-1/MP                    ,1363501.0,1014937501.0
282,10028,9842046.48,3065.0,15338.0,C5-1/MP                    ,751501.0,1014937502.0
283,10028,9842046.48,6334.0,24469.0,C5-1/MP                    ,2137498.0,1014937503.0
284,10028,9842046.48,5216.0,56984.0,R10/PI                     ,1359002.0,1014937504.0
285,10028,9842046.48,2112.0,6622.0,R8B/MP/LH-1A               ,68156.0,1014937506.0
286,10028,9842046.48,16320.0,196727.0,R10/PI/LH-1A               ,4414500.0,1014940001.0
287,10028,9842046.48,2554.0,12450.0,R8B/LH-1A                  ,39622.0,1014940007.0
288,10028,9842046.48,2554.0,9765.0,R8B/LH-1A                  ,275265.0,1014940008.0
289,10028,9842046.48,2554.0,8125.0,R8B/LH-1A                  ,303680.0,1014940009.0
290,10028,9842046.48,2554.0,9016.0,R8B/LH-1A                  ,396165.0,1014940010.0
291,10028,9842046.48,2554.0,8656.0,R8B/LH-1A                  ,394115.0,1014940011.0
292,10028,9842046.48,2554.0,10560.0,C5-1/MP/LH-1A              ,554036.0,1014940013.0
293,10028,9842046.48,2554.0,10687.0,C5-1/MP                    ,345739.0,1014940014.0
294,10028,9842046.48,12260.0,106947.0,C5-1/MP                    ,2506500.0,1014940015.0
295,10028,9842046.48,8075.0,71643.0,C5-1/MP                    ,1710000.0,1014940023.0
296,10028,9842046.48,1839.0,6165.0,C5-1/MP                    ,172504.0,1014940024.0
297,10028,9842046.48,1635.0,4932.0,R8B                        ,151813.0,1014940025.0
298,10028,9842046.48,1635.0,5052.0,R8B                        ,131530.0,1014940026.0
299,10028,9842046.48,1635.0,5022.0,R8B                        ,233188.0,1014940027.0
300,10028,9842046.48,2043.0,8975.0,R8B                        ,648769.0,1014940028.0
301,10028,9842046.48,2043.0,6800.0,R8B                        ,269828.0,1014940029.0
302,10028,9842046.48,2043.0,6605.0,R8B                        ,513151.0,1014940030.0
303,10028,9842046.48,2043.0,5360.0,R8B                        ,256254.0,1014940031.0
304,10028,9842046.48,11749.0,112078.0,R10/PI                     ,2317500.0,1014940032.0
305,10028,9842046.48,9180.0,96379.0,R10/PI                     ,1800000.0,1014940037.0
306,10028,9842046.48,5619.0,13972.0,R8B/PI                     ,346500.0,1014940041.0
307,10028,9842046.48,2043.0,6174.0,R8B                        ,188135.0,1014940043.0
308,10028,9842046.48,1992.0,8000.0,R8B                        ,201432.0,1014940044.0
309,10028,9842046.48,3831.0,11745.0,R8B                        ,112050.0,1014940045.0
310,10028,9842046.48,2452.0,6969.0,R8B                        ,129711.0,1014940047.0
311,10028,9842046.48,1839.0,5184.0,R8B                        ,194587.0,1014940048.0
312,10028,9842046.48,1839.0,7523.0,C5-1/MP                    ,526654.0,1014940049.0
313,10028,9842046.48,9293.0,81125.0,C5-1/MP                    ,1710000.0,1014940050.0
314,10028,9842046.48,18055.0,179576.0,R8B/MP                     ,3829500.0,1014940059.0
315,10028,9842046.48,13999.0,166600.0,R10/PI/LH-1A               ,3645000.0,1014940069.0
316,10028,9842046.48,4697.0,12918.0,R10/PI/LH-1A               ,2047500.0,1014940072.0
317,10028,9842046.48,1635.0,6418.0,R8B                        ,499742.0,1014940125.0
318,10028,9842046.48,1839.0,9000.0,R8B                        ,176719.0,1014940127.0
319,10028,9842046.48,2043.0,8638.0,R8B                        ,765000.0,1014940129.0
320,10028,9842046.48,1839.0,5139.0,R8B                        ,116165.0,1014940144.0
321,10028,9842046.48,1532.0,4374.0,R8B                        ,164284.0,1014940148.0
322,10028,9842046.48,2554.0,8995.0,R8B/LH-1A                  ,293888.0,1014947501.0
323,10028,9842046.48,6216.0,66983.0,R10/PI                     ,1800000.0,1014950001.0
324,10028,9842046.48,36710.0,312550.0,R8B/PI                     ,7650000.0,1014950004.0
325,10028,9842046.48,2043.0,6800.0,R8B                        ,194536.0,1014950011.0
326,10028,9842046.48,1839.0,5130.0,R8B                        ,210254.0,1014950012.0
327,10028,9842046.48,1851.0,7650.0,R8B/MP                     ,209703.0,1014950013.0
328,10028,9842046.48,5108.0,34684.0,C5-1/MP                    ,855000.0,1014950021.0
329,10028,9842046.48,1839.0,5760.0,C5-1/MP                    ,206219.0,1014950023.0
330,10028,9842046.48,29805.0,150000.0,R8B/PI                     ,9180000.0,1014950032.0
331,10028,9842046.48,27466.0,100000.0,R8B/PI                     ,9180000.0,1014950033.0
332,10028,9842046.48,11164.0,137375.0,C5-1/MP                    ,2866500.0,1014950049.0
333,10028,9842046.48,1572.0,5532.0,C5-1/MP                    ,154570.0,1014950050.0
334,10028,9842046.48,2258.0,4200.0,C5-1/MP                    ,463500.0,1014950056.0
335,10028,9842046.48,1136.0,4400.0,C5-1/MP                    ,296810.0,1014950057.0
336,10028,9842046.48,1142.0,4400.0,C5-1/MP                    ,308250.0,1014950058.0
337,10028,9842046.48,5824.0,23948.0,C5-1/MP/LH-1A              ,499500.0,1014950059.0
338,10028,9842046.48,2567.0,11660.0,R10/PI                     ,1129500.0,1014950069.0
339,10028,9842046.48,4000.0,18600.0,R10/PI                     ,1764000.0,1014950070.0
340,10028,9842046.48,3650.0,16284.0,R10/PI                     ,1444500.0,1014950072.0
